id1	query1	id2	query2	Score
462854	Регистрируйте в журнале каждый оформленный несчастный случай на производстве. Форма журнала утверждена приказом Минтруда от 20.04.2022 № 223н.	501478	Все оформленные несчастные случаи на производстве работодатель учитывает в журнале регистрации несчастных случаев на производстве. Ведите журнал по унифицированной форме № 11, утвержденной в приложении 2 к приказу Минтруда от 20.04.2022 № 223н. Храните журнал 45 лет (п. 424 перечня, утв. приказом Росархива от 20.12.2019 № 236).	0.9063248038291931
502222	Если сотрудник едет в командировку на один день, то работодатель должен возместить затраты на проезд и иные расходы при условии, что они подтверждены первичными документами. Компенсация иных расходов зависит еще и от согласования с работодателем. Возместить расходы нужно, если работник потратил средства с согласия работодателя. Порядок согласования, правила выплаты компенсаций установите локальным актом или коллективным договором (ст. 168 ТК, п. 1 Минтруда от 28.11.2013 № 14-2-242).	502229	При однодневных командировках можно учесть в расходах средний заработок, а также компенсацию стоимости проезда, если работник представил подтверждающие документы. Иные расходы учтите, если сотрудник согласовал их с работодателем и подтвердил документально. При методе начисления признавайте компенсации на дату утверждения авансового отчета, при кассовом методе – после оплаты, а средний заработок так же, как зарплату (ст. 168 ТК, подп. 12 п. 1 ст. 264, подп. 5 п. 7 ст. 272, п. 3 ст. 273 НК).	0.9062370657920837
529490	Отчетность по налогу на ПСН предприниматели не сдают (ст. 346.52 НК). Они оплачивают стоимость патента и ведут книгу учета доходов. По доходам, которые не подпадают под патент, ИП остается плательщиком налогов, установленных для основного режима налогообложения, – общего, УСН или режима сельхозпроизводителей (п. 1 ст. 346.43 НК). Поэтому ИП на патенте должны сдать налоговую отчетность по ОСНО, УСН или ЕСХН. В случаях когда у ИП не было доходов за рамками ПСН, декларации будут нулевыми.	523925	Предприниматель на патенте платит налог при ПСН, налоги, от которых не освобожден, и страховые взносы за себя и сотрудников. Налог при ПСН устанавливают с учетом потенциально возможного годового дохода, ставки и срока патента. Как рассчитать стоимость патента – в рекомендации. По доходам, которые не подпадают под патент, ИП остается плательщиком налогов, установленных для основного режима налогообложения, – общего, УСН или режима сельхозпроизводителей (п. 1 ст. 346.43 НК). 	0.9062256813049316
499035	Чтобы разрешить юристу представлять интересы компании в службе судебных приставов, нужно выдать ему доверенность и указать в ней дату. Доверенность без даты недействительна. В доверенности нужно указать, в какой отдел судебных приставов направляете сотрудника и прописать его полномочия. Их можно передать полностью или ограничить. Образцы доверенностей с комментариями для ста других ситуаций найдете в Навигаторе.	519128	Чтобы разрешить гражданину вести дела в суде общей юрисдикции вместо предпринимателя, нужно составить доверенность и указать в ней дату. Доверенность без даты недействительна. В доверенности нужно указать полномочия организации. Их можно передать полностью или ограничить перечнем. Например, подписывать и подавать иски. Образцы доверенностей с комментариями для ста других ситуаций найдете в Навигаторе.	0.9060918092727661
19213	Рентабельность затрат на реализацию продукции показывает, сколько прибыли получило предприятие на каждый рубль, который оно затратило, чтобы произвести и продать товар. Чтобы посчитать рентабельность продукции, разделите прибыль от ее продажи на сумму себестоимости, коммерческих и управленческих расходов за отчетный период.	19214	Рентабельность основной деятельностихарактеризует отдачу на рубль всех затрат, которые предприятие понесло, чтобы продать выпущенную продукцию и профинансировать текущую деятельность. Чтобы определить рентабельность основной деятельности, разделите прибыль до налогообложения на совокупные расходы компании: производственные, коммерческие, процентные и пр., см. формулу. Скачайте расчетчик рентабельности основной деятельности	0.9060593247413635
499636	Перевод допускают с письменного согласия сотрудника, за исключением случаев, когда такое согласие не требуется. Закон не предусматривает каких-либо ограничений, если нужно оформить перевод в период отпуска сотрудника. Поэтому, оформить перевод, если сотрудник согласен с ним, можно даже во время его отпуска (ст. 72.1 ТК).	499639	Сотрудника можно перевести на другую работу только с его письменного согласия, за исключением случаев, когда такое согласие не требуется. При этом закон не ограничивает перевод сотрудника на другую должность в то время, когда он находится в командировке. Поэтому, если сотрудник согласен, оформить и подписать документы на перевод можно как перед командировкой, так и во время командировки сотрудника (ст. 72.1 ТК).	0.9059781432151794
425814	Выдайте справку в день увольнения. Если за справкой обратился действующий или уволенный сотрудник, выдайте справку в течение трех рабочих дней. Основание – статья 62, часть 4 статьи 84.1 ТК, пункт 3 части 2 статьи 4.1 Закона от 29.12.2006 № 255-ФЗ.	490267	При увольнении сдавайте СЗВ-ТД в срок не позднее одного рабочего дня, который следует за днем издания приказа или другого документа о прекращении трудовых отношений. Так предусмотрено пунктом 1.8 Порядка заполнения (утв. постановлением Правления ПФР от 25.12.2019 № 730п). При увольнении приведите в графах 1–3 формы СЗВ-ТД данные о кадровом мероприятии. В графе 7 укажите причину увольнения, как в трудовой книжке. В графах 8–10 приведите реквизиты документа, на основании которого вносите запись.	0.9059505462646484
496974	Налог по УСН по итогам года ИП с 2023 года должен перечислять не позднее 28 апреля следующего года. Авансовые платежи по УСН предпринимателю надо платить в те же сроки, что и организации, — не позднее 28-го числа первого месяца, следующего за отчетным периодом. Такой порядок установлен статьей 346.19 и пунктом 7 статьи 346.21 НК. За 2022 год ИП должен перечислить налог по УСН не позднее 28 апреля 2023 года. Сроки уплаты авансовых платежей в 2023 году — 28 апреля, 28 июля и 30 октября.	485616	C 2023 года срок сдачи годовой декларации — не позднее 25 марта года, следующего за истекшим. Сроки сдачи за отчетные периоды – позднее 25-го числа следующего месяца. Они зависят от способа уплаты авансовых платежей. Организации, которые перечисляют налог ежеквартально или ежемесячно исходя из прибыли предыдущего квартала, сдают декларации:за I квартал — не позднее 25 апреля;за полугодие — не позднее 25 июля;за 9 месяцев — не позднее 25 октября;за год — не позднее 25 марта следующего года.	0.9059057831764221
42103	Если изменяете график работы сотрудника, необходимо оформить дополнительное соглашение к трудовому договору и издать соответствующий приказ.	501490	Чтобы изменить график работы по соглашению сторон, заключите дополнительное соглашение к трудовому договору и издайте приказ об установлении сотруднику нового режима работы (ст. 72 ТК).	0.9058894515037537
460657	Договор аренды предусматривает фиксированную и переменную плату. Переменные платежи считают в зависимости от порядка формирования стоимости самого предмета аренды. Для ФСБУ 25/2018 не все переменные платежи формируют обязательство по аренде и права пользования активом – ППА. Например, арендная плата исходя из кадастровой стоимости земли или из размера ставки инфляции не включается в ППА и обязательство по аренде. Ее учтите в составе текущих расходов. Подробнее – в рекомендации.	528836	Изменение лизинговых (арендных) платежей заложено в договоре аренды (лизинга), либо в его модификации. От этого зависит их учет. В любом случае, по ФСБУ 25/2018 при изменении платежей пересматривают ставку дисконтирования. При изменении платежей и ставки надо пересчитать арендатору ППА и обязательство по аренде. У арендодателя пересмотра ставки при изменении платежей не происходит, но идет пересчет ЧИА.  В учете обеих сторон договора будут корректировочные проводки.	0.9057407379150391
519292	Покупатель вправе принять НДС к вычету по приобретенному основному средству в том квартале, когда затраты на приобретение отразили на счете 08. Вычет можно применить в течение трех лет после постановки объекта на учет. Право на вычет возникает, если основное средство предназначено для использования в деятельности, облагаемой НДС. Если это условие не выполняется, входной НДС включайте в стоимость объекта.	519295	Принять НДС к вычету можно в квартале, в котором поставили на учет товары, работы или услуги и выполнили обязательные условия для вычета. Заявить вычет можно в течение трех лет после принятия покупок к учету. Трехлетний срок не распространяется на вычеты с авансов, вычеты налоговых агентов, по операциям с нулевой ставкой НДС. В рекомендации – сроки вычетов НДС для разных случаев.	0.9056225419044495
438881	Взносы на обязательное пенсионное, социальное, медицинское страхование и взносы на страхование от несчастных случаев и профзаболеваний с компенсации документально подтвержденных расходов на проезд не начисляйте (п. 2 ст. 422 НК, п. 2 ст. 20.2 Закона от 24.07.1998 № 125-ФЗ).	505119	Взносы на обязательное пенсионное, социальное и медицинское страхование на больничное пособие не начисляйте. Тот же порядок действует и для взносов на страхование от несчастных случаев и профзаболеваний (подп. 1 п. 1 ст. 422 НК, подп. 1 п. 1 ст. 20.2 Закона от 24.07.1998 № 125-ФЗ). Пособие за счет работодателя нужно отразить в РСВ.	0.905600905418396
463921	По желанию сотрудника выплатить отпускные менее чем за три дня либо после выхода из отпуска нельзя. Организация обязана выплатить отпускные сотруднику не позднее чем за три дня до начала отпуска (ч. 9 ст. 136 ТК). Никаких исключений из этого положения, связанных с желанием работника, в ТК нет.Работодателя, который пойдет навстречу сотруднику и выплатит отпускные, например, за день до ухода в отпуск, могут привлечь к административной ответственности.	455631	За сколько дней до отпуска сотруднику следует подать заявление? Конкретный период не установлен. Учитывайте, что выплачивают отпускные не позднее чем за три полных календарных дня до начала отпуска. Исходя из этого подавать заявление отпускник должен минимум за три дня до начала отпуска. Иначе работодателя ждет штраф. Такой порядок предусмотрен частью 9 статьи 136 ТК.	0.9054614901542664
507441	НДС с авансов полученных списывайте в бухучете на прочие расходы на дату проведения инвентаризации. В налоговом учете в состав расходов сумму НДС не включайте. Дебиторскую задолженность по авансам в бухучете списывайте с учетом НДС либо за счет созданного резерва по сомнительным долгам либо относите на прочие расходы. В налоговом учете входной НДС с аванса можно либо списать за счет резерва по сомнительным долгам, либо включить в состав внереализационных расходов.	507443	В бухучете НДС с дебиторской задолженности списывайте в прочие расходы по истечении срока исковой давности или при ликвидации покупателя (исключении его из ЕГРЮЛ) либо на основании решения пристава об окончании исполнительного производства. В налоговом учете НДС списывайте вместе с дебиторской задолженностью либо за счет резерва по сомнительным долгам, либо в составе внереализационных расходов.	0.9054028987884521
501494	Если применяете унифицированную форму табеля учета рабочего времени, то в выходные и праздничные дни проставляйте буквенный код «В» или цифровой «26».	501498	Если применяете унифицированную форму, то в табеле учета рабочего времени период прогула отметьте буквенным кодом «ПР» или цифровым «24». Ставьте такой код на все рабочие дни сотрудника по графику, а на выходные дни проставляйте буквенный код «В» или цифровой «26» (ф. Т-12, утв. постановлением Госкомстата от 05.01.2004 № 1).	0.9053400754928589
467957	Если участник процесса хочет, чтобы суд общей юрисдикции рассмотрел дело без его участия, нужно подать ходатайство. В нем имеет смысл кратко изложить мнение относительно исковых требований. Например, что участник исковые требования поддерживает либо с иском не согласен. Также можно указать причину неявки, но это необязательно. К ходатайству можно приложить развернутые пояснения, если это необходимо. Если нужно заявить аналогичное ходатайство в арбитражном процессе, скачайте отдельную форму.	14269	В ходатайстве имеет смысл кратко изложить мнение относительно исковых требований. Например, что исковые требования поддерживаете либо с иском не согласны. Также можете указать причину неявки, однако это не обязательно. К ходатайству приложите развернутые пояснения, если это необходимо. Если нужно заявить аналогичное ходатайство в гражданском процессе, скачайте отдельную форму.	0.9052918553352356
516973	Компенсацию за неиспользованный отпуск отразите в разделе 2 расчета 6-НДФЛ в периоде, когда доход выплатили. Дата получения такого дохода — день выплаты (подп. 1 п. 1 ст. 223 НК). Удержанный НДФЛ отразите в разделе 1 расчета в периоде, на который выпал срок перечисления налога в бюджет (п. 3.2, 4.3 Порядка, утв. приказом ФНС от 15.10.2020 № ЕД-7-11/753@). Такой порядок применяйте независимо от оснований увольнения.	522610	НДФЛ с компенсации за неиспользованный отпуск включите в раздел 1 в периоде, на который выпал срок перечисления НДФЛ в бюджет. Сумму компенсации включите в раздел 2 в периоде выплаты (подп. 1 п. 1 ст. 223, п. 6 ст. 226 НК).	0.9052132368087769
465075	Пропишите, что сотрудники вправе оформить ежегодный отпуск на 28 календарных дней или разделить его по соглашению с работодателем на части, так чтобы одна часть была не менее 14 календарных дней. Укажите в ПВТР категории сотрудников, которым положен удлиненный отпуск и дополнительный отпуск (ст. 115, 116 ТК).	517049	За каждый рабочий год сотрудник получает право на отпуск минимальной продолжительностью 28 дней (ст. 115 ТК). По взаимному согласию между сотрудником и работодателем отпуск может быть предоставлен частями, при этом хотя бы одна из частей отпуска за рабочий год должна быть не менее 14 дней (ст. 125 ТК). Остальные дни по соглашению сторон можно разделить на любое количество частей, в том числе использовать по одному дню.	0.9051852822303772
512743	 Форма: бланк формы П-2 «Сведения об инвестициях в нефинансовые активы» для отчетности за 2022 год утвержден приказом Росстата от 30.07.2021 № 464. С отчетности за I квартал 2023 года новая форма, утвержденная приказом Росстата от 29.07.2022 № 535. Код по ОКУД – 0617004.Сроки сдачи: ежеквартально, с 1-го по 20-е число месяца после отчетного периода, а за январь–декабрь – с 1-го рабочего дня января по 8 февраля года, следующего за отчетным.	512745	 Форма: бланк формы П-3 «Сведения о финансовом состоянии организации» для отчетности за 2022 год утвержден приказом Росстата от 21.07.2020 № 400. За январь 2023 года и далее сдавайте отчет по форме, которая утверждена приказом от 29.07.2022 № 536. Код по ОКУД – 0608003.Сроки сдачи: у большинства – месячная, с 1-го рабочего дня по 28-е число после отчетного периода, а по состоянию на конец квартала – с 1-го рабочего дня по 30-е число после отчетного периода.	0.9050979018211365
507649	Если вы возвращаете полученный аванс, то ранее начисленный НДС примите к вычету (п. 5 ст. 171 НК). Вычет налога отразите в графе 3 строки 120 раздела 3 декларации (абз. 3 п. 38.13 Порядка, утвержденного приказом ФНС от 29.10.2014 № ММВ-7-3/558). Такое право у вас есть, даже если получили аванс и отгрузили товары в одном квартале.	507654	НДС, уплаченный с неотработанного аванса, можно принять к вычету. Но только после того, как продавец вернет покупателю полученную предоплату. Это предусмотрено абзацем 2 пункта 5 статьи 171 НК. В некоторых случаях к возврату аванса приравнивается и его зачет (письмо Минфина от 11.09.2012 № 03-07-08/268). Зачет аванса тоже позволяет продавцу (исполнителю) принять к вычету НДС, ранее уплаченный в бюджет с этой суммы. Рассмотрим все случаи.	0.9048382043838501
500857	Составлять и подавать отчет должен работодатель. При этом руководитель организации вправе сам определить, какое именно структурное подразделение или конкретный сотрудник будет заполнять и подавать сведения о трудовой деятельности по форме ЕФС-1. Обязанность заполнять сведения о трудовой деятельности ЕФС-1 закрепите в приказе.	510676	Руководитель организации самостоятельно выбирает и назначает ответственного сотрудника, который будет вести электронные трудовые книжки и подавать в СФР отчет по форме ЕФС-1. Обязанности вести электронные трудовые книжки и отчитываться по форме ЕФС-1 зафиксируйте в кадровых документах по сотруднику. Внесите изменения в должностную инструкцию и трудовой договор с выбранным сотрудником. Затем издайте приказ о назначении ответственного сотрудника и ознакомьте с ним сотрудника.	0.9048289060592651
506527	Подпишите контракт электронной подписью и разместите его в ЕИС и на электронной площадке. Это нужно сделать в течение одного рабочего дня с даты размещения победителем подписанного проекта контракта.	515039	Разместите подписанный контракт в ЕИС и на ЭТП в течение двух рабочих дней после того, как проект подпишет победитель.При запросе котировок заказчик размещает подписанный контракт в ЕИС и на ЭТП в течение одного рабочего дня	0.9047876000404358
506867	Срок сдачи СЗВ-ТД за декабрь 2022 года: 16 января 2023 года.Куда сдавать: в Социальный фонд (вместо ПФР).Форма: не изменилась. Скачать бланк >>. Образцы заполнения для разных случаев можно скачать ниже.	483730	Срок сдачи СЗВ-ТД за сентябрь 2022 года: 17 октября 2022 года.Куда сдавать: в Пенсионный фонд.Форма: СЗВ-ТД за сентябрь сдают по форме, которая действует с 19 августа 2022 года. Скачать новый бланк >>. Образцы заполнения для разных случаев можно скачать ниже.	0.904725193977356
528019	Ежемесячный отчет о договорах по 223-ФЗ сформируйте в специальной форме в ЕИС, подпишите электронной подписью и направьте на публикацию в системе. В течение 1 часа после подписи отчет автоматически опубликуется в ЕИС (п. 45.1, 45.2 постановления № 908).	528024	Подпишите ежемесячный отчет электронной подписью в срок не позднее 10-го числа месяца после отчетного.Опубликовать отчет о договорах по 223-ФЗ можно и раньше, главное, чтобы к 10-му числу месяца, который следует за отчетным, он был размещен в ЕИС. Даже если в нем будут неточности – вы сможете их устранить в уже размещенном документе.	0.9046614766120911
507290	Когда истечет срок предупреждения об увольнении, в последний день работы сотрудника оформите приказ об увольнении и внесите запись об увольнении в трудовую книжку. Приказ составьте по унифицированной форме № Т-8 или по форме, которую разработали самостоятельно. Скачайте образец приказа (ч. 5 ст. 80 ТК, постановление Госкомстата от 05.01.2004 № 1).	507308	Увольнение сотрудника оформляют приказом. Такой приказ издают по унифицированной форме № Т-8 или по форме, которую разработали самостоятельно. Издать приказ на увольнение и подписать его можно как в последний рабочий день сотрудника, так и заранее. Никаких ограничений на этот счет в законе нет (апелляционное определение Алтайского краевого суда от 26.11.2013 № 33-9680/2013).	0.9046434164047241
489976	Срок уплаты НДФЛ с зарплаты за декабрь 2022 года зависит от дня ее выплаты. Если выплатили 30 декабря 2022 года, перечислите НДФЛ не позже 9 января 2023 года. При выплате зарплаты в январе перечислите НДФЛ в новые сроки в зависимости от даты ее выдачи. Крайний срок уплаты взносов с зарплаты за декабрь 2022 года — 30 января 2023 года.	491349	Срок выплаты аванса менять не обязательно. Вы можете это сделать, если хотите сдвинуть срок уплаты НДФЛ с аванса и получить дополнительное время на подготовку уведомления. С 2023 года налоговые агенты будут платить НДФЛ один раз в месяц со всех выплаченных доходов. Месяцем в целях удержания НДФЛ признается период с 23-го числа одного месяца по 22-е число следующего месяца, за исключением января и декабря.	0.904630184173584
466060	Форма КС-2 утверждена постановлением Госкомстата от 11.11.1999 № 100. Как правило, КС-2 обязательна к применению, если строительные работы финансируются за счет бюджетных средств, а также в случаях, предусмотренных в пункте 3 приказа Минстроя от 04.08.2020 № 421/пр. В остальных случаях форма не обязательна, так как обязанность применять унифицированные бланки не предусмотрена Законом о бухучете. Стороны договора сами вправе решать – применять этот бланк или другой.	490558	Форма КС-3 утверждена постановлением Госкомстата от 11.11.1999 № 100. Как правило, КС-3 обязательна к применению, если строительные работы финансируются за счет бюджетных средств, а также в случаях, предусмотренных в пункте 3 приказа Минстроя от 04.08.2020 № 421/пр. То есть в случаях, когда составляют акт КС-2. Если КС-2 не оформляют, стороны договора сами вправе применять бланк по собственной форме.	0.9046288728713989
506804	Срок сдачи СЗВ-М за декабрь 2022 года: 16 января 2023 года.Куда сдавать: в Социальный фонд (вместо ПФР).Форма: не изменилась. Скачать бланк >>. Образцы заполнения для разных случаев можно скачать ниже.Последний раз форму СЗВ-М нужно сдать за декабрь 2022 года. С 2023 года надо сдавать новую форму. Как заполнить и сдать персонифицированные сведения о физлицах (замена СЗВ-М) – в рекомендации.Кто сдает: все страхователи ежемесячно.	483729	 Срок сдачи СЗВ-М за сентябрь 2022 года: 17 октября 2022 года.Куда сдавать: в Пенсионный фонд.Форма: не изменилась. Скачать бланк >>. Образцы заполнения для разных случаев можно скачать ниже.Кто сдает: все страхователи ежемесячно.	0.904543399810791
494061	Начиная с отчетности за ноябрь 2022 года декларацию составляйте по форме и формату, которые утверждены приказом от 15.02.2018 № ММВ-7-3/95 (в ред. приказа ФНС от 26.08.2022 № ЕД-7-3/778). Поправки действуют с 19 декабря 2022 года. 	520421	Декларацию на УСН за 2022 год сдавайте по форме и форматам, утвержденным приказом ФНС от 25.12.2020 № ЕД-7-3/958. Этим же приказом утвержден порядок заполнения. В подтверждение – письмо ФНС от 20.03.2023 г. № СД-4-3/3204@. С отчетности за 2023 год декларацию по УСН надо сдавать по новой форме с учетом изменений, утвержденных приказом ФНС от 01.11.2022 № ЕД-7-3/1036@. В разделах 1.1 и 1.2 будут новые сроки уплаты налога и авансовых платежей с 2023 года.	0.9045350551605225
512750	Форма: бланк формы 1-конъюнктура «Обследование конъюнктуры и деловой активности в розничной торговле» утвержден для отчетности за 2022 год приказом Росстата от 30.07.2021 № 458. С отчетности за I квартал 2023 года – новая форма, утвержденная приказом Росстата от 29.07.2022 № 534. Код по ОКУД – 0614001.Сроки сдачи: ежеквартально, с 5-го по 15-й день второго месяца отчетного периода.	512775	Форма: бланк формы 1-ИП (торговля) «Сведения о деятельности индивидуального предпринимателя в розничной торговле» за 2023 год утвержден приказом Росстата от 29.07.2022 № 534. Код по ОКУД – 0614019.Сроки сдачи:  один раз в год, за 2023 год – с 5 по 17 октября 2023 года	0.9044548869132996
467662	В исковом заявлении о взыскании неустойки нужно указать наименование суда, реквизиты истца, сведения об ответчике, требования истца и основания иска, доказательства заявленных требований, сведения о соблюдении претензионного порядка, а также перечень приложений (ч. 2 ст. 125 АПК, ч. 2 ст. 131 ГПК). Иначе иск оставят без движения.	473523	Во встречном исковом заявлении о взыскании неустойки в арбитражный суд нужно указать сведения, перечисленные в части 2 статьи 125 АПК. Во встречном иске о взыскании неустойки в суд общей юрисдикции нужно указать сведения, перечисленные в части 2 статьи 131 ГПК. Необходимо указать общую сумму взыскиваемой неустойки и привести расчет. Встречный иск необходимо подавать в суд, который рассматривает первоначальный иск.	0.9044067859649658
497531	Если принимаете на работу сотрудников-иностранцев, то вы должны уведомить о том, что заключили с ними трудовой или гражданско-правовой договор, орган Главного управление по вопросам миграции МВД, на территории которых трудятся сотрудники-иностранцы. Форма уведомления о заключении договора, утверждена приказом МВД от 30.07.2020 № 536. Скачайте образец уведомления.	497532	Если прекратили трудовой или гражданско-правовой договор с иностранцем, то вы должны уведомить об этом орган Главного управление по вопросам миграции МВД, на территории которых трудились сотрудники-иностранцы. Форма уведомления о расторжении договора, утверждена приказом МВД от 30.07.2020 № 536. Скачайте образец уведомления.	0.9043495655059814
507107	Если работник выбрал электронные сведения о трудовой деятельности и увольняется, выдайте ему форму СТД-Р в день увольнения. Если сотрудник не получил сведения лично, направьте заказным письмом с уведомлением (ч. 6 ст. 84.1 ТК). Если сотрудник не подал заявления о способе ведения трудовой книжки или выбрал ведение бумажной трудовой книжки, выдавать ему СТД-Р при увольнении не надо. Вместо нее выдайте бумажную трудовую книжку (ст. 66, 66.1, ч. 5 ст. 80 ТК).	507314	Оформите увольнение в общем порядке, при этом при увольнении выдайте сотруднику справку СТД-Р в день увольнения. Сведения выдайте по форме СТД-Р, утвержденной приказом Минтруда от 10.11.2022 № 713н. Если в последний день работы сотрудник не может получить сведения лично, направьте их заказным письмом с уведомлением. При этом получать предварительное согласие у сотрудника на отправку сведений по почте не нужно.	0.904280424118042
19258	Рентабельность активов показывает, сколько прибыли получает компания с каждого рубля, который она потратила на имущество в целом и его отдельные виды – оборотные и внеоборотные средства, производственные фонды, финансовые вложения. Посчитать рентабельность активов можете двумя способами – по чистой прибыли и по прибыли до уплаты процентов и налогов. Скачайте полный справочник формул или примеры расчета по всем видам рентабельности – продаж, активов, капитала, затрат.	19263	Рентабельность затрат отражает прибыль на каждый рубль, который предприятие потратило на выпуск и реализацию продукции. Чтобы оценить отдачу от ресурсов, соотносите полученную прибыль с теми расходами, которые ее генерировали. Например, валовую – с себестоимостью выпуска, операционную – с полной себестоимостью. Скачайте полный справочник формул или примеры расчета по всем видам рентабельности – продаж, активов, капитала, затрат.	0.904245138168335
